ID,name,description,p,s,label,software
4919,auto_increment_offset,"This variable has a default value of 1. If it is left with its default value, and Group Replication is started on the server in multi-primary mode, it is changed to the server ID. For more information, see the description for auto_increment_increment.",0,0,others,mysql
4923,binlog_encryption,"Enables encryption for binary log files and relay log files on this server. OFF is the default. ON sets encryption on for binary log files and relay log files. Binary logging does not need to be enabled on the server to enable encryption, so you can encrypt the relay log files on a replica that has no binary log. To use encryption, a keyring plugin must be installed and configured to supply MySQL Server's keyring service. For instructions to do this, see Section6.4.4, ¡°The MySQL Keyring¡±. Any supported keyring plugin can be used to store binary log encryption keys.",1,2,security-tradeoff,mysql
4924,binlog_error_action,"Controls what happens when the server encounters an error such as not being able to write to, flush or synchronize the binary log, which can cause the source's binary log to become inconsistent and replicas to lose synchronization.",1,6,function-tradeoff,mysql
4931,binlog_order_commits,"When this variable is enabled on a replication source server (which is the default), transaction commit instructions issued to storage engines are serialized on a single thread, so that transactions are always committed in the same order as they are written to the binary log. Disabling this variable permits transaction commit instructions to be issued using multiple threads. Used in combination with binary log group commit, this prevents the commit rate of a single transaction being a bottleneck to throughput, and might therefore produce a performance improvement.",1,3,reliability-tradeoff,mysql
4933,binlog_row_event_max_size,"When row-based binary logging is used, this setting is a soft limit on the maximum size of a row-based binary log event, in bytes. Where possible, rows stored in the binary log are grouped into events with a size not exceeding the value of this setting. If an event cannot be split, the maximum size can be exceeded. The value must be (or else gets rounded down to) a multiple of 256. The default is 8192 bytes.",1,1,resource,mysql
4941,binlog_transaction_dependency_history_size,"Sets an upper limit on the number of row hashes which are kept in memory and used for looking up the transaction that last modified a given row. Once this number of hashes has been reached, the history is purged.",1,5,workload-specific,mysql
4948,clone_autotune_concurrency,"When clone_autotune_concurrency is enabled (the default), additional threads for remote cloning operations are spawned dynamically to optimize data transfer speed. The setting is applicable to recipient MySQL server instance only.",1,4,limited-side-effect,mysql
4952,clone_enable_compression,Enables compression of data at the network layer during a remote cloning operation. Compression saves network bandwidth at the cost of CPU. Enabling compression may improve the data transfer rate. This setting is only applied on the recipient MySQL server instance.,1,4,limited-side-effect,mysql
4956,clone_ssl_ca,Specifies the path to the certificate authority (CA) file. Used to configure an encrypted connection for a remote cloning operation. This setting configured on the recipient and used when connecting to the donor.,0,0,others,mysql
4964,console,"(Windows only.) Cause the default error log destination to be the console. This affects log sinks that base their own output destination on the default destination. See Section5.4.2, ¡°The Error Log¡±. mysqld does not close the console window if this option is used.",0,0,others,mysql
4966,daemon_memcached_enable_binlog,Enable this option on the source server to use the InnoDB memcached plugin (daemon_memcached) with the MySQL binary log. This option can only be set at server startup. You must also enable the MySQL binary log on the source server using the --log-bin option.,0,0,others,mysql
4975,debug-sync-timeout,"Controls whether the Debug Sync facility for testing and debugging is enabled. Use of Debug Sync requires that MySQL be configured with the -DENABLE_DEBUG_SYNC=1 CMake option (see Section2.9.7, ¡°MySQL Source-Configuration Options¡±). If Debug Sync is not compiled in, this option is not available. The option value is a timeout in seconds. The default value is 0, which disables Debug Sync. To enable it, specify a value greater than 0; this value also becomes the default timeout for individual synchronization points. If the option is given without a value, the timeout is set to 300 seconds.",0,0,others,mysql
4980,early-plugin-load,"This option tells the server which plugins to load before loading mandatory built-in plugins and before storage engine initialization. If multiple --early-plugin-load options are given, only the last one applies.",0,0,others,mysql
4983,expire_logs_days,"Specifies the number of days before automatic removal of binary log files. expire_logs_days is deprecated, and you should expect it to be removed in a future release. Instead, use binlog_expire_logs_seconds, which sets the binary log expiration period in seconds. If you do not set a value for either system variable, the default expiration period is 30 days. Possible removals happen at startup and when the binary log is flushed. Log flushing occurs as indicated in Section5.4, ¡°MySQL Server Logs¡±.",0,0,others,mysql
4990,group_replication_allow_local_lower_version_join,"The value of this system variable can be changed while Group Replication is running, but the change only takes effect after you stop and restart Group Replication on the group member.",0,0,others,mysql
4998,group_replication_compression_threshold,"This system variable should have the same value on all group members. The value of this system variable can be changed while Group Replication is running. The change takes effect on each group member after you stop and restart Group Replication on the member. During this process, the value of the system variable is permitted to differ between group members, but message delivery does not have the same efficiency on all members.",0,0,others,mysql
5002,group_replication_flow_control_applier_threshold,"The value of this system variable can be changed while Group Replication is running, and the change takes effect immediately.",0,0,others,mysql
5021,group_replication_message_cache_size,"This system variable should have the same value on all group members. The value of this system variable can be changed while Group Replication is running. The change takes effect on each group member after you stop and restart Group Replication on the member. During this process, the value of the system variable is permitted to differ between group members, but members might be unable to reconnect in the event of a disconnection.",1,1,resource,mysql
5027,group_replication_recovery_reconnect_interval,"The value of this system variable can be changed while Group Replication is running, but the change only takes effect after you stop and restart Group Replication on the group member.",0,0,others,mysql
5028,group_replication_recovery_retry_count,"The value of this system variable can be changed while Group Replication is running, but the change only takes effect after you stop and restart Group Replication on the group member.",0,0,others,mysql
